"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DUF3512",456.038569046405,-7.5442029318574,2.84259368390552,-2.65398568025107,NA,NA
"DUF3535",1087.87964220603,-8.3883393412435,2.87311608406626,-2.91959638796483,NA,NA
"DUF3538",250.900959768972,5.26956122275062,2.22309486201938,2.37037173391869,NA,NA
"DUF3608",452.267178470333,-8.47938055834613,3.28468268842107,-2.58149153592127,NA,NA
"DUF364",70.3123884081563,5.7244815366919,1.97994781441735,2.89122849350273,NA,NA
"DUF3651",161.835753752611,1.06232770479525,2.63528414223095,0.403116949618919,NA,NA
"DUF3733",367.821353480414,4.99360467454165,1.93363334539303,2.58249822099891,NA,NA
"DUF3841",56.0929212924749,-2.25169085553579,1.62336568628038,-1.38705091192059,NA,NA
"DUF3969",120.128968426666,6.67040431959964,2.83404930494011,2.35366558654159,NA,NA
"DUF4013",77.0550571087992,-4.10190087587546,1.80992630361778,-2.26633585449106,NA,NA
"DUF4206",201.675797174887,2.15249040952474,2.22249995284252,0.968499642383238,NA,NA
"DUF4210",105.670737998622,-10.260141077015,2.89887966764115,-3.53934700758512,NA,NA
"DUF4258",94.6795520062463,-0.508450996746612,1.19758189666201,-0.424564698384139,NA,NA
"DUF4275",66.5696083227714,-3.39119000724121,1.7311363255974,-1.95893873700035,NA,NA
"DUF4311",168.777569181943,-9.1466683123976,2.42906378894032,-3.76551178031756,NA,NA
"DUF4321",80.6503882724171,-0.155354331834247,1.21103097593141,-0.128282706984239,NA,NA
"DUF4338",47.4743804617178,4.12195871416162,1.82268221425941,2.26147963803796,NA,NA
"DUF4404",653.002392131758,9.31547188287186,3.77751067927455,2.46603455920894,NA,NA
"DUF4445",212.707710113375,-2.84329396461361,1.41071976446102,-2.01549169171804,NA,NA
"DUF4446",148.19779228755,-0.913882885584609,1.22345202117887,-0.746970759592216,NA,NA
"DUF4457",524.18859356462,-9.05863749201138,2.9205252823817,-3.10171514236098,NA,NA
"DUF4463",143.959017863019,-10.7062146624772,2.98197855818598,-3.59030571601095,NA,NA
"DUF4469",95.5045659626013,1.57408490528079,1.2710131573717,1.23844894614294,NA,NA
"DUF4508",192.489643076284,5.43651619617426,2.62109317188391,2.07414076481179,NA,NA
"DUF4518",162.425260638566,1.37990462149832,2.42266130684677,0.569582144065503,NA,NA
"DUF4520",71.4843481320178,-0.22506026883179,2.85255474971331,-0.0788977911307081,NA,NA
"DUF4524",1653.88979043246,0.15376440822629,3.13924536694314,0.0489813283935876,NA,NA
"DUF4564",236.957667757218,-6.31507293210948,2.08653118130366,-3.02658929264782,NA,NA
"DUF4603",2519.1742464694,3.90813261537678,3.1453078811394,1.24252784244481,NA,NA
"DUF4628",121.936205808513,-24.4170264735439,3.68459131995434,-6.6267936802952,NA,NA
"DUF520",140.422990269825,-3.71744291277718,1.86334154996428,-1.99504106632971,NA,NA
"DUF667",899.84678520983,-13.3501571876336,3.00000160951679,-4.45005000840112,NA,NA
"DUF678",639.896339125152,1.83438847574498,2.93361070099293,0.625300580995324,NA,NA
"DUF719",7422.37546149473,4.55607455009974,2.9292912332143,1.55535048835017,NA,NA
"DUF750",416.357063321257,-26.0914340239135,3.54541676763435,-7.35920083136594,NA,NA
"DUF846",108.228361754005,-5.5303264243301,2.1663300777683,-2.55285493244285,NA,NA
"DUF908",207.329039763322,1.05997870824508,2.28723985474283,0.463431373866233,NA,NA
"DUF953",2509.56276915817,-0.177971766119789,3.21219798065757,-0.0554049803877145,NA,NA
"Dymeclin",426.528747543485,4.14730382637394,2.87804876012286,1.4410123566485,NA,NA
"Dynactin",3901.67896973455,-29.1387238890126,3.90677796390156,-7.45850523327739,NA,NA
"Dynactin_p62",267.076699122149,-1.12358850140871,2.44931214333594,-0.458736345412631,NA,NA
"Dynein_IC2",420.213550010753,0.714900967531988,3.62524078899274,0.197200961023784,NA,NA
"Dyp_perox",108.602592204029,-2.27962353814706,1.46878243745615,-1.55204983393949,NA,NA
"EF_assoc_2",200.660666389724,-5.49690547275054,2.39490440215467,-2.29525047755769,NA,NA
"EF-1_beta_acid",184.514478094201,-3.75657295634566,2.59722952601758,-1.44637696388187,NA,NA
"EF-hand_4",245.86451097079,3.0064430811397,1.67221061388886,1.79788541955727,NA,NA
"EF-hand_5",48.860148308082,-0.403993474817617,1.27178409650072,-0.317658851002458,NA,NA
"EF1G",233.216048304874,-5.21908919580508,1.81785899570904,-2.87100881208304,NA,NA
"EFhand_Ca_insen",386.85995367897,-3.87407555787118,2.2994622915754,-1.68477455449682,NA,NA
"EFP",1512.2115534367,0.916068009400923,1.42666932243144,0.642102549622142,NA,NA
"eIF-5a",281.763302447526,0.430344042732064,2.20389547781483,0.195265177983282,NA,NA
"eIF3_N",2308.74557804263,-28.4376108855681,3.25419914876462,-8.73874326233653,NA,NA
"EIF4E-T",766.959926322651,-9.06425657633605,2.14371359299426,-4.22829645058855,NA,NA
"EIIBC-GUT_C",59.8975138415011,-6.1886176990145,1.98616959917287,-3.1158556155485,NA,NA
"Elf-1_N",354.569233990801,3.04360537318187,2.25604086172016,1.34909142153623,NA,NA
"ELO",107.889853999388,0.766467612515224,2.5180972129694,0.304383646734348,NA,NA
"Elongin_A",116.090008948213,-5.19270479570965,2.14899465153826,-2.41634142364789,NA,NA
"Endosulfine",294.236141910528,4.36952269313074,1.50719399481561,2.89911100240636,NA,NA
"Enoyl_reductase",237.377002890621,2.12600283317452,1.25903981568766,1.68859062809968,NA,NA
"ENT",326.634065346637,-7.21110614859272,2.70516803750516,-2.66567771340488,NA,NA
"EphA2_TM",119.576701304188,-3.83866764985988,2.48501715700079,-1.54472480765197,NA,NA
"EPL1",399.93450623494,1.35526316056447,1.88677495122657,0.718296137906344,NA,NA
"Erf4",852.392163582703,-8.60638285531088,3.37050485041586,-2.55344028187617,NA,NA
"Erg28",83.2159757381579,-6.52338029594219,2.55308428572454,-2.55509789959438,NA,NA
"ERG4_ERG24",332.92336435581,4.16139195202827,2.7689335495937,1.50288617530706,NA,NA
"ERM",671.069917749122,1.56033977303107,1.76170148707806,0.885700434764935,NA,NA
"EST1",88.2801422479425,-10.0000692127863,2.7668669884734,-3.614221158605,NA,NA
"ETAA1",128.480448146135,6.64655605823397,2.44022982459029,2.72374183417331,NA,NA
"FA",755.806945839218,-1.4121171068786,3.72527044649707,-0.379064319533214,NA,NA
"FA_hydroxylase",4351.17898375408,8.78680412153255,2.62978079144955,3.34126865254393,NA,NA
"FACT-Spt16_Nlob",337.793383404172,2.61266840334873,2.90331331398779,0.899891992628297,NA,NA
"FAM110_C",1879.34936126852,7.98877619646431,2.63790302976906,3.02845711396893,NA,NA
"FAM117",244.695537179062,4.62923371899103,1.60370856171097,2.88658041087725,NA,NA
"FAM177",461.541780857199,0.486223423561092,3.18220390516983,0.152794553099243,NA,NA
"Far-17a_AIG1",234.740794634697,-11.4116721304435,2.49768457719602,-4.56890042667219,NA,NA
"FAST_2",326.148925279547,24.8969648457889,3.36175145281495,7.4059504978994,NA,NA
"FBA",666.944644219355,-9.27075815634719,2.73838131340708,-3.38548839453354,NA,NA
"FDF",529.311823900779,-7.91366220746531,2.80335029120661,-2.82293020329583,NA,NA
"FeoC",83.9506559856993,4.60565210544467,2.15029171989518,2.14187315275956,NA,NA
"Fer2",71.7592519627679,-0.760578207355412,1.51119942506051,-0.503294399628928,NA,NA
"Fis1_TPR_C",80.1446047483396,-0.313944587279066,1.28230839191788,-0.244827678940411,NA,NA
"fn2",267.068007870661,-0.0250085977625469,3.72569426712246,-0.00671246644772661,NA,NA
"FNIP_C",328.217578090083,-5.09660291482027,2.27603902382054,-2.23924232470547,NA,NA
"FNIP_N",280.701919497467,1.61872494189598,2.82088169419563,0.573836522540713,NA,NA
"FPN1",217.052043958708,-0.36736447695427,1.56520119807415,-0.234707510706152,NA,NA
"Frag1",261.723327251112,-11.5683478478347,2.51459552160349,-4.60048057369397,NA,NA
"Fringe",360.279894951956,-2.17860346516231,1.82017188015155,-1.19692183409674,NA,NA
"FumaraseC_C",796.1288653388,1.38068803593241,1.54263089782797,0.895021639898711,NA,NA
"FXR1P_C",715.216545472964,-1.09939774897019,2.53638490627781,-0.433450674717813,NA,NA
"FxsA",99.855752084152,-0.708465349781292,2.35306894708971,-0.30108142417906,NA,NA
"GABP-alpha",602.063406451593,3.04107775199528,3.7025516224552,0.821346482666652,NA,NA
"GAD",245.940220505068,0.286499664015861,1.62560423152631,0.176241952659573,NA,NA
"GCN5L1",119.690897025539,-4.75239418844467,1.83312857506335,-2.59250455919625,NA,NA
"GCV_T_C",1330.91894053218,-5.2755496607691,2.63448426238769,-2.00249807375496,NA,NA
"GH97_C",71.730007362211,-3.83926383708865,1.75290447546956,-2.19022992457145,NA,NA
"GH97_N",203.951004600492,-1.90306525565293,2.46409351023819,-0.772318602255064,NA,NA
"GILT",321.58020984314,0.442555216721684,2.86484348186606,0.154477973935742,NA,NA
"GIT_SHD",384.449528776137,2.1695912274826,2.39826197391092,0.904651473060128,NA,NA
"GLTP",1142.88594984613,-0.271841538437613,2.20954735636451,-0.123030419626257,NA,NA
"Glyco_hydro_17",709.618972729354,4.47505874603958,3.26313661472747,1.3713979138484,NA,NA
"Glyco_hydro_56",188.533393496583,0.329183852771074,3.7260278171224,0.0883471270016717,NA,NA
"Glyco_hydro_65C",62.4065064103856,-8.53434417002462,2.25056604895404,-3.79208785007265,NA,NA
"Glyco_tranf_2_5",135.461457738616,4.61596938357601,1.55337982017206,2.97156517912325,NA,NA
"Glyco_transf_29",131.154713656264,0.417396159492046,1.51822785527541,0.274923265333141,NA,NA
"Glyco_transf_43",89.077877197818,6.59258762999227,2.75607277935506,2.39202232951736,NA,NA
"GoLoco",239.859892173089,-2.10535761363722,3.40160196651894,-0.618931207813168,NA,NA
"GPCR_chapero_1",560.996622204997,-0.328957323149173,2.12122387314826,-0.155079021744624,NA,NA
"Gpi1",659.756447011335,-25.8549514387679,3.08402286537216,-8.38351483352179,NA,NA
"GPI2",1460.50922781052,-3.27652133056231,2.6212384109917,-1.24998982039283,NA,NA
"GPS",740.108872409369,3.67102750435479,2.17008744914022,1.69164957191437,NA,NA
"GRASP55_65",410.385694632029,-3.68403736546229,2.95006641290969,-1.24879811157494,NA,NA
"GRIN_C",267.794826594693,-5.75437637098632,2.55563532482031,-2.25164221009933,NA,NA
"GTPase_binding",273.419695947907,-2.05347572182524,2.14582098183174,-0.956965068014352,NA,NA
"GUCT",476.665625093491,-25.9649846629778,3.13741671696244,-8.275912001934,NA,NA
"HBS1_N",90.8973709255353,5.60154456640759,1.60124060005786,3.49825289603898,NA,NA
"Hep_59",237.332758135742,-25.0983488739152,3.28278752773712,-7.64543811070705,NA,NA
"HHH_2",308.854359254097,1.60640901140372,1.74365868797856,0.921286386194106,NA,NA
"HHH_7",500.150752450296,-6.81351288856056,2.77521496230184,-2.45512977593248,NA,NA
"HIF-1a_CTAD",198.35364294911,-0.112929264555296,3.24939195045621,-0.0347539682122499,NA,NA
"HIG_1_N",1547.31484443029,4.68819128033385,2.46676240493226,1.90054432115548,NA,NA
"HJURP_C",100.091923848584,-4.07230652963954,2.35925357153508,-1.72609955062602,NA,NA
"HMG_box_5",145.180912970808,6.54347953524325,3.39745187644836,1.92599623871161,NA,NA
"HMG14_17",560.365686650899,-3.43996348311808,2.64750150864288,-1.29932446568516,NA,NA
"HSA",270.392695811887,1.98779597339675,3.3892983172833,0.586491889268122,NA,NA
"HTH_22",98.5464323999823,-1.01974692074279,1.59918576701363,-0.637666331064902,NA,NA
"HTH_41",49.8747662284804,6.11443687555849,1.94460923808595,3.14430105329379,NA,NA
"HTH_psq",93.6691273206509,1.90691742571382,1.48933085119831,1.28038536513195,NA,NA
"Hydant_A_N",58.1714809255211,3.58880509259791,3.73790551026451,0.960111239501063,NA,NA
"ICA69",271.839524012058,-25.5011626565347,3.9069551976792,-6.52711929527189,NA,NA
"ICAT",885.533347994819,-8.93168712985167,3.41785173295504,-2.61324592981376,NA,NA
"IDO",324.886714727859,-2.97122614444067,3.4826523086666,-0.853150381118078,NA,NA
"IF4E",190.941469006779,-1.66934294966538,2.16775216657772,-0.770080166636763,NA,NA
"Ifi-6-16",220.952550455444,1.98111896745032,2.67623651825699,0.740263035025247,NA,NA
"IGFBP",387.526744623302,8.36989383183635,2.86364928519844,2.92280687970362,NA,NA
"IL4Ra_N",112.60680556288,-10.3511645012137,2.4539372524448,-4.21818630077078,NA,NA
"IL8",210.393775580357,-4.04863072090097,1.58274949387776,-2.55797315782534,NA,NA
"Imm29",175.852991074957,-1.41161344676062,2.53797106914592,-0.55619761151795,NA,NA
"Imm40",132.899221665735,1.01613623522706,1.63127602671711,0.622908826332724,NA,NA
"Imm45",49.8982854272368,7.3536031759409,2.39381123945997,3.07192273756716,NA,NA
"Ins134_P3_kin",517.21433276078,-1.91582191573884,1.78806571209834,-1.07144938957002,NA,NA
"Ins145_P3_rec",634.819024349905,-3.12316798867152,2.53498771288544,-1.23202490205232,NA,NA
"INT_SG_DDX_CT_C",94.4400928799856,-10.0987114424943,2.7744426194444,-3.6399063983946,NA,NA
"Integrin_b_cyt",2252.60438089437,-2.63707138718777,2.7887744695091,-0.945602240704666,NA,NA
"Integrin_B_tail",405.730111348431,-6.47302306886576,2.71878314959443,-2.38085301868645,NA,NA
"IPK",781.450950918002,3.31310600908536,1.75167229058671,1.89139602589459,NA,NA
"IRK",235.415914154981,-25.3134519559537,3.90698468957222,-6.47902512224211,NA,NA
"ITI_HC_C",1125.43634348727,4.507823133197,2.10280960526967,2.14371435335863,NA,NA
"Jnk-SapK_ap_N",513.259214402854,2.82702013712803,2.41812827625836,1.16909436314204,NA,NA
"KIAA1430",81.8118987689596,-23.8382946995567,3.462498669132,-6.88470869666287,NA,NA
"Ku_N",101.247500477616,6.77119406300902,2.74717133971049,2.464787676375,NA,NA
"Kunitz_BPTI",821.547624235322,-2.15792476578249,1.65105859888756,-1.30699465617782,NA,NA
"L_HGMIC_fpl",86.9639499393065,2.20497721519909,1.2433846365564,1.77336694565075,NA,NA
"L27_N",139.115392174588,2.76937515722789,1.90965172503227,1.45019907081806,NA,NA
"Lbh",176.081603311189,-6.69360136989705,2.19182179578278,-3.05389853444109,NA,NA
"LEDGF",83.1433048931155,-6.52929390669573,2.2528057900788,-2.89829417850855,NA,NA
"LETM1",356.22157855364,-1.80036765962722,1.80099368812994,-0.999652398280545,NA,NA
"Lig_chan-Glu_bd",83.0882273583431,-6.62610009349587,2.40640281702599,-2.75352906280458,NA,NA
"Lipoprotein_8",74.5785705695682,1.40894739368559,1.94355046612903,0.724934812982649,NA,NA
"LPAM_1",71.7852343739154,3.40228132904621,1.60710988520568,2.11701848166454,NA,NA
"LURAP",781.504153229242,-5.34896378189984,3.02522813849916,-1.76811914243053,NA,NA
"MA3",330.593858995091,-2.29804349145163,2.40868741184715,-0.954064641243481,NA,NA
"Mab-21",103.818396605125,-0.740364408669719,2.57568577937822,-0.287443606125141,NA,NA
"Mac",142.302072414541,-3.21988933883688,1.34297925698954,-2.39757190744307,NA,NA
"Macoilin",88.149922227025,-5.34780608674119,1.89338382314035,-2.82447014777562,NA,NA
"MAPKK1_Int",1337.54705803946,1.09079569506506,2.86048957256423,0.381331820093733,NA,NA
"MbeD_MobD",165.809992870217,5.58343783766185,2.62682109558427,2.12554933681921,NA,NA
"MBF1",426.796936925288,-1.66641434896551,1.3964996929255,-1.19327942383903,NA,NA
"MCD",318.687892612287,8.10203298021191,2.36148768464301,3.43090206775172,NA,NA
"MCM_bind",471.538946891779,-25.9386181647351,3.53809885309927,-7.3312304832901,NA,NA
"MCRS_N",336.357034066046,2.9996720055338,2.40233060549261,1.24865078881127,NA,NA
"MdcG",99.8444948567683,-9.50917787909524,3.11536082282133,-3.0523520131076,NA,NA
"Med10",146.234216171644,-24.663837651789,3.04985272976083,-8.08689462645732,NA,NA
"Med12-PQL",102.115124281872,-23.1251707205694,2.90718170426534,-7.9544978859219,NA,NA
"Med23",47.9154879515756,-4.9698490221879,1.84729927838037,-2.69033235726983,NA,NA
"Med8",42.3808693786786,-3.27390067659897,1.994105919553,-1.64178875580132,NA,NA
"Methyltransf_15",103.086802244304,-3.79277064979636,1.22919643585021,-3.08556918908815,NA,NA
"Methyltransf_1N",86.4497901234251,-0.237129027362444,2.18798029376709,-0.108378045285853,NA,NA
"MetW",157.233268711112,-3.22833902756535,2.68049142424866,-1.20438327030658,NA,NA
"MHC_II_beta",435.393906129229,8.91692369208262,3.31450114298794,2.69027624592829,NA,NA
"MIB_HERC2",399.907933395465,-2.32014785948976,2.53965934271257,-0.913566564014704,NA,NA
"Miff",161.940125205429,-3.98459256604962,2.44079389632505,-1.63249857845391,NA,NA
"MIG-14_Wnt-bd",440.686213331199,-3.22225598859598,2.10492908312697,-1.53081451267193,NA,NA
"MIT",833.8949975069,1.39388795255548,1.68419861906933,0.827626823091523,NA,NA
"Mit_proteolip",104.479526771824,-24.2044315569075,3.59985047741663,-6.72373247409913,NA,NA
"MitMem_reg",1033.99995574918,2.85606799621479,2.14418696259579,1.33200511244467,NA,NA
"Mnd1",114.313273751881,8.10034650750202,2.61400333392805,3.09882791745704,NA,NA
"MoaE",137.774900316033,5.12193226894046,1.86198977981605,2.75078430851885,NA,NA
"Mob1_phocein",181.232173831112,-0.906496446917027,1.42757719754141,-0.63498944118623,NA,NA
"Mon1",115.428439318596,-7.76649067724371,2.25181235076411,-3.44899550560166,NA,NA
"MOR2-PAG1_C",432.442282228538,4.64195990223735,2.27983177072352,2.03609755853354,NA,NA
"MOZ_SAS",488.256062108623,-5.46409583203185,2.28352532189921,-2.39283347534213,NA,NA
"MPC",99.3431935384511,-6.09435456116083,2.15292650175332,-2.83073042957929,NA,NA
"MRG",340.763056733983,1.21158933558215,1.88579666919212,0.642481427279856,NA,NA
"mRNA_cap_enzyme",89.2458253971111,-5.92855919948278,2.67296649612481,-2.21796988779239,NA,NA
"MRP-L28",92.801469271313,-7.01237970529534,2.57309674783914,-2.72526857421286,NA,NA
"MRP-L51",455.203159994201,7.03436807172649,3.38108541168318,2.08050587761538,NA,NA
"MRP-S28",595.350919385582,-26.5821883210036,3.90685168867834,-6.80399217560167,NA,NA
"Mrr_N",71.076964683947,-3.68551130045037,1.81235100996388,-2.03355270595392,NA,NA
"Mtf2_C",202.08520545166,-8.68484711928176,3.43876950037707,-2.52556826455784,NA,NA
"MVP_shoulder",137.905994048876,-0.790259501952486,1.57003333733976,-0.503339313349543,NA,NA
"Myb_Cef",64.2464555566326,-3.39506218953185,1.40981678383728,-2.40815844190127,NA,NA
"Myb_DNA-bind_4",82.0622193984664,-6.00049972803039,3.09305594156877,-1.93999068926862,NA,NA
"N1221",92.6492816449925,0.345130130540247,2.56396406138781,0.134608021905516,NA,NA
"N2227",115.972117086073,-10.3943667510611,2.66472359172966,-3.90072981052198,NA,NA
"NAAA-beta",243.186855219118,2.30945057413965,3.30287713111991,0.699223883437827,NA,NA
"NDUF_B7",221.584329942732,4.49946454829865,2.14135087513791,2.10122712748272,NA,NA
"NDUF_B8",179.602044534248,5.00108527396699,1.64839292145445,3.0339157666088,NA,NA
"NESP55",79.4045909251148,22.9304034261232,3.43130802444138,6.68270037629638,NA,NA
"Neuralized",276.133305283199,-6.7996160913152,2.08165288666741,-3.26645048983212,NA,NA
"NgoMIV_restric",45.2641184241152,-1.12852550541685,1.53630693433045,-0.734570338907363,NA,NA
"Nic96",112.978661460165,-0.296051662066147,1.80164761569004,-0.164322734084022,NA,NA
"Nicastrin",601.274156684035,3.77347271054123,2.38997577720736,1.57887487669455,NA,NA
"NICE-3",171.946097569283,5.64947268943698,2.10528927503926,2.68346623735669,NA,NA
"Ninjurin",92.6302873663077,-5.95336559119431,2.42765578255025,-2.45231042802135,NA,NA
"Nipped-B_C",908.750714197859,2.87958699107483,3.23702159049322,0.889579173500684,NA,NA
"NIPSNAP",250.90683264701,-7.34626304974397,1.72802419980539,-4.2512500985642,NA,NA
"NO_synthase",608.880506100003,1.93820387908375,2.08566208789522,0.929299089403175,NA,NA
"NPIP",361.639858252598,-25.9008426332936,3.90690791318297,-6.62949913559445,NA,NA
"Nse4_C",446.838873849572,-26.1893035487411,3.9068806042058,-6.70337955056728,NA,NA
"NtA",794.378801459024,2.18070184952604,3.20881914492051,0.679596372072897,NA,NA
"NUDE_C",180.531342378808,-11.0333798050271,2.34809234335005,-4.69886963188412,NA,NA
"Nup54",134.320497116415,2.49072884815204,2.77673277084718,0.896999838912161,NA,NA
"O-FucT",49.9353878020727,6.1877788569485,2.13811912178615,2.89402905287117,NA,NA
"OCC1",815.894465566088,-27.009001208324,3.25006489913835,-8.31029596223896,NA,NA
"Occludin_ELL",468.033094275343,2.23036570915727,1.62659038438201,1.37119076232868,NA,NA
"OsmC",52.6103339560385,1.34569745405148,1.30618385160287,1.03025117972491,NA,NA
"OST3_OST6",314.325647714461,-7.43571982574875,2.72598319065902,-2.72772035103824,NA,NA
"Oxidored_molyb",194.598619178933,1.21699415199008,2.74797912868593,0.442868775561639,NA,NA
"P_proprotein",191.548613759544,2.9785532784657,2.57498161119203,1.15672798031627,NA,NA
"P34-Arc",1319.84143368108,4.88899969850197,1.74911618838159,2.79512575035146,NA,NA
"PA26",571.458709841077,5.40028478099709,2.05858371615082,2.62330102906606,NA,NA
"PA28_alpha",316.274624529191,0.0593177030636746,2.90527975450031,0.0204172086945468,NA,NA
"PA28_beta",3353.90545591719,5.3958383377119,1.98608269713578,2.71682460427931,NA,NA
"PAG",327.138059983864,-0.165007364761288,2.30065843707544,-0.0717218002038766,NA,NA
"PAM2",177.594845594656,1.4494434875941,2.27848666470888,0.636143063746787,NA,NA
"PAP_assoc",823.99920247646,-0.572088388760027,2.13722652981605,-0.267677937167131,NA,NA
"PARG_cat",695.900342615509,4.69778216654,3.19164693927674,1.47189907151966,NA,NA
"PAT1",425.695585274448,-12.2703784280705,2.91970375336101,-4.20261076622775,NA,NA
"Patched",330.021509548666,-1.94567773118582,1.94104848651679,-1.00238491964585,NA,NA
"Paxillin",606.431382784906,-4.22753380635798,2.57579886970201,-1.64125151854231,NA,NA
"PAZ",877.995965099161,-7.27688385336226,3.0102034032563,-2.41740602827385,NA,NA
"PD-C2-AF1",96.0134344664654,3.20097520875988,2.80461790614796,1.14132310206787,NA,NA
"Pellino",294.189871106408,3.26078361636563,2.26270791407734,1.44109789693968,NA,NA
"Pep3_Vps18",410.859587892242,-2.24920981339819,2.84904959722571,-0.789459690553785,NA,NA
"Peptidase_M73",52.7922867175206,-0.585992219458377,1.62544890731664,-0.36051100518795,NA,NA
"Perilipin",595.817593815949,0.229696305749098,2.31638208173748,0.0991616657545576,NA,NA
"Pex16",994.064009994253,-13.4938925336205,2.80612587683676,-4.80872673781537,NA,NA
"Phage_XkdX",51.5436696786004,4.03153849923207,1.92226370513489,2.0972869062984,NA,NA
"PHD",428.598855811498,-1.13151125812876,2.36893861570826,-0.477644819762652,NA,NA
"Phosducin",462.748228910334,-4.32527022370493,2.69207408489669,-1.60666834838274,NA,NA
"Photo_RC",160.07406337032,-10.8588195953923,2.42569651825177,-4.47657796995084,NA,NA
"PIG-F",265.364330193306,-25.47794958332,3.51824878853788,-7.24165660664044,NA,NA
"PINIT",467.342238088289,-12.4050313767897,2.93467474824777,-4.22705493485999,NA,NA
"PIP49_C",72.3643677978802,-9.71396080053908,2.66344406677981,-3.64714278091958,NA,NA
"PLC-beta_C",70.0609210387538,-1.80060154646308,2.10495247503262,-0.855411971443762,NA,NA
"PMAIP1",74.1234347357207,0.60393497263587,2.17536412111073,0.277624774066561,NA,NA
"Porin_3",566.662743840735,2.87921634413379,2.33273040716083,1.23426879303986,NA,NA
"Porphobil_deamC",69.1062547913982,-2.00808608845892,2.50566960783051,-0.801416947463231,NA,NA
"PP1c_bdg",222.429830365734,-4.20448627977669,1.90135282039648,-2.21131303705114,NA,NA
"PPI_Ypi1",104.859581148332,-0.244279317573033,2.43180023557298,-0.10045204947333,NA,NA
"PPP4R2",457.879081313842,2.36473882187114,2.57863534278004,0.917050496687018,NA,NA
"PPP5",532.781613624495,2.91660830029401,3.08696008408284,0.944815683018641,NA,NA
"Pr_beta_C",292.822872807123,-25.6121687169537,3.3784032488593,-7.58114613038023,NA,NA
"PRA-PH",98.5225693212564,-0.748125645004271,1.82502805058981,-0.409925559644135,NA,NA
"Prion",364.547332002955,-0.169475406238988,3.21343340644309,-0.0527396665196736,NA,NA
"PRKCSH-like",251.428287617981,-25.3272086241701,3.90697070156416,-6.48256937632788,NA,NA
"PROCN",110.827234254239,-10.3283946876589,2.8905243756363,-3.57319065520259,NA,NA
"Prothymosin",94.8968701143046,-4.35597946359296,1.98522771012937,-2.19419638430752,NA,NA
"Protocadherin",163.912378280034,0.54748826494785,2.13491441607906,0.2564450644131,NA,NA
"PRP4",292.743650826525,-2.11517815032819,2.9216540848384,-0.723965975748012,NA,NA
"PRP8_domainIV",921.463567843677,7.10371656471855,2.34633222267991,3.02758343258181,NA,NA
"PTCB-BRCT",136.172776162501,-7.99578070866623,2.5790118574662,-3.1003272379375,NA,NA
"PTE",316.61959993799,-5.75318301841954,2.30033187359986,-2.50102304126065,NA,NA
"PTEN_C2",439.117886325141,2.26105113841841,2.33886705769915,0.96672922515002,NA,NA
"Pterin_4a",71.0150403804192,-23.6781713403824,2.85324135139146,-8.29869205731056,NA,NA
"PWWP",952.430949575321,1.19191971563963,3.16147725224903,0.377013535299587,NA,NA
"Rab15_effector",447.960225502593,-1.31934061329201,2.4312042986339,-0.542669579036755,NA,NA
"RAB3GAP2_C",544.801851164437,-3.38405885750373,2.97760387262171,-1.13650404898357,NA,NA
"Rabaptin",429.62573868288,-12.2835077725642,2.76492347766268,-4.44262124134736,NA,NA
"Rad10",377.533252599435,-25.2801045930404,3.90690192126289,-6.47062688097088,NA,NA
"Rad21_Rec8_N",90.2602694230371,-10.0315338264762,2.12280842231019,-4.72559545225431,NA,NA
"Rad60-SLD",256.299281912527,-3.25946746145321,2.20628621202905,-1.477354770964,NA,NA
"Radial_spoke_3",70.3293512223566,-7.67228494653142,2.03660586081139,-3.76719182349536,NA,NA
"Rdx",147.498635423407,3.31858102407573,2.00306573815908,1.65675092976513,NA,NA
"RE_NgoBV",198.095138693494,1.39783410686141,2.25442715291373,0.620039598553799,NA,NA
"RE_ScaI",144.08273891476,-24.640848146349,3.77465135848248,-6.52797988640079,NA,NA
"RED_N",140.108678635951,-4.7887544474708,2.51196060259863,-1.90638119185341,NA,NA
"REJ",280.232038673669,-5.6093421247679,2.28701316166048,-2.45269341637512,NA,NA
"Renin_r",497.474910713061,-4.11885372135353,2.91790442307599,-1.41157938168911,NA,NA
"Reprolysin_2",435.93868308817,-12.3047429828835,2.25266295859994,-5.4623098124413,NA,NA
"RFX_DNA_binding",130.174771325335,-10.56104879458,2.53481958329581,-4.16639072231261,NA,NA
"RHINO",209.740695888575,-25.1568833998185,3.9070116418344,-6.43890669033352,NA,NA
"Rho_Binding",542.168243924241,0.60984546753497,2.38108793249215,0.256120515002014,NA,NA
"Rho_GDI",938.871139047851,4.67279842217664,2.40588767628357,1.94223465552425,NA,NA
"Rib_hydrolayse",549.654046645198,5.00451333069549,2.3417481312804,2.137084370367,NA,NA
"Ribophorin_I",630.788934950686,6.56133485803749,2.44647857035058,2.68195067700807,NA,NA
"Ribosomal_L13e",4247.35193086274,-9.20033248166777,2.73150127872679,-3.36823290302695,NA,NA
"Ribosomal_L22e",392.773399975607,5.23717183244381,2.42758601038345,2.15735788970731,NA,NA
"Ribosomal_L32e",327.64054715676,5.42175831621147,3.27431171017964,1.65584672325349,NA,NA
"Ribosomal_L35Ae",124.129508978385,3.57424407533734,2.04830405786536,1.74497729553992,NA,NA
